"","X1","age","sex","education","pes19_votechoice2019","vote_liberal","vote_conservative","vote_bloc","vote_ndp","vote_green","vote_ppc","vote_other","vote_spoil","age_cat"
"4220",4409,76,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4221",4410,69,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4222",4411,65,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4223",4412,64,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4224",4413,60,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4225",4414,68,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4226",4415,37,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4227",4417,28,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"4228",4418,77,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4229",4419,34,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4230",4420,44,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"4231",4421,55,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4232",4422,54,"Female","Bachelors","People's Party",0,0,0,0,0,1,0,0,"[50,65)"
"4233",4423,72,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4234",4424,53,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4235",4426,63,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4236",4427,63,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4237",4428,73,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4238",4429,68,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4239",4430,63,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4240",4431,27,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"4241",4432,62,"Male","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"4242",4433,59,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4243",4434,64,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4244",4435,59,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4245",4436,61,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4246",4437,51,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4247",4438,58,"Female","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4248",4439,67,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4249",4440,53,"Female","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4250",4441,71,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4251",4442,54,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4252",4443,64,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4253",4444,37,"Female","Bachelors","I spoiled my vote",0,0,0,0,0,0,0,1,"[30,50)"
"4254",4445,34,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4255",4446,59,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4256",4448,66,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4257",4449,46,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4258",4450,46,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4259",4451,72,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4260",4452,32,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4261",4453,63,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4262",4454,64,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4263",4455,70,"Female","Below Bachelors","Another party (specify)",0,0,0,0,0,0,1,0,"[65,Inf)"
"4264",4456,38,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4265",4457,72,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4266",4458,71,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4267",4459,68,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"4268",4460,56,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4269",4461,56,"Female","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"4270",4462,63,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4271",4463,35,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4272",4465,93,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4273",4466,55,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4274",4467,69,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4275",4469,37,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4276",4470,58,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4277",4471,55,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4278",4472,65,"Male","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4279",4473,52,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4280",4475,53,"Female","Graduate Degree","People's Party",0,0,0,0,0,1,0,0,"[50,65)"
"4281",4476,45,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4282",4477,46,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4283",4478,59,"Female","Below Bachelors","People's Party",0,0,0,0,0,1,0,0,"[50,65)"
"4284",4479,63,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4285",4480,66,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4286",4481,45,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4287",4482,52,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4288",4483,38,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4289",4484,54,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4290",4485,57,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4291",4486,34,"Female","Bachelors","People's Party",0,0,0,0,0,1,0,0,"[30,50)"
"4292",4487,67,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4293",4488,37,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4294",4489,30,"Female","Graduate Degree","I spoiled my vote",0,0,0,0,0,0,0,1,"[30,50)"
"4295",4490,69,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4296",4491,62,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4297",4492,69,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4298",4493,70,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4299",4494,27,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[18,30)"
"4300",4495,37,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4301",4496,21,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"4302",4497,72,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4303",4498,41,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4304",4499,61,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4305",4500,77,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4306",4501,65,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4307",4502,69,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4308",4503,43,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4309",4504,78,"Male","High School","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4310",4505,70,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4311",4506,67,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4312",4507,45,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4313",4508,80,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4314",4509,70,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"4315",4510,66,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4316",4511,62,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4317",4512,56,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4318",4513,72,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4319",4514,76,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4320",4515,55,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4321",4516,60,"Male","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"4322",4517,74,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4323",4518,65,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4324",4519,65,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4325",4520,36,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4326",4521,36,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4327",4522,62,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4328",4523,60,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4329",4524,58,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4330",4525,36,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4331",4526,75,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4332",4528,72,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4333",4529,70,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4334",4530,79,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4335",4531,58,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4336",4532,50,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4337",4533,63,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4338",4534,65,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4339",4535,69,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4340",4536,26,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"4341",4537,71,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4342",4538,39,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4343",4539,71,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4344",4540,62,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4345",4541,65,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4346",4542,40,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"4347",4543,38,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4348",4544,76,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4349",4545,59,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4350",4546,75,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4351",4547,67,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4352",4548,64,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4353",4550,50,"Female","High School","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"4354",4551,76,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4355",4552,69,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4356",4553,30,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4357",4554,63,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4358",4555,70,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4359",4556,49,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4360",4558,78,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4361",4559,67,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4362",4560,68,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4363",4561,63,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4364",4562,64,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4365",4563,35,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4366",4564,39,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4367",4565,48,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4368",4566,66,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4369",4567,59,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4370",4568,61,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4371",4569,63,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4372",4570,66,"Male","Below Bachelors","People's Party",0,0,0,0,0,1,0,0,"[65,Inf)"
"4373",4571,58,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4374",4572,42,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4375",4573,70,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4376",4574,61,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4377",4575,68,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4378",4576,69,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4379",4577,71,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4380",4578,43,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4381",4579,73,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4382",4580,53,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4383",4581,65,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4384",4582,70,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4385",4583,81,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4386",4584,64,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4387",4585,67,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4388",4587,35,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4389",4588,69,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4390",4589,49,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"4391",4590,66,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4392",4591,75,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4393",4592,68,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4394",4593,50,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4395",4594,60,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4396",4595,58,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4397",4596,62,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4398",4597,21,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"4399",4599,44,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4400",4600,38,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4401",4601,55,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"4402",4602,29,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"4403",4603,65,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4404",4604,53,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4405",4605,32,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4406",4606,68,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4407",4607,65,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4408",4608,62,"Female","Below Bachelors","People's Party",0,0,0,0,0,1,0,0,"[50,65)"
"4409",4609,68,"Female","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"4410",4611,45,"Male","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[30,50)"
"4411",4612,64,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4412",4613,61,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4413",4614,53,"Female","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[50,65)"
"4414",4615,56,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4415",4616,63,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4416",4617,52,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4417",4618,45,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4418",4619,26,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"4419",4620,63,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4420",4622,64,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4421",4623,46,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4422",4624,30,"Female","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[30,50)"
"4423",4625,54,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4424",4626,28,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"4425",4627,26,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"4426",4628,36,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4427",4629,26,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"4428",4630,19,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"4429",4631,76,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4430",4632,59,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4431",4633,37,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4432",4634,69,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4433",4635,30,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4434",4636,58,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4435",4637,33,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4436",4638,38,"Male","Below High School","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4437",4639,39,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4438",4640,50,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4439",4641,70,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4440",4643,58,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4441",4644,42,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4442",4645,55,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4443",4646,66,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"4444",4647,65,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4445",4648,65,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4446",4650,43,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4447",4651,27,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"4448",4652,52,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4449",4653,62,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4450",4654,30,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4451",4655,78,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4452",4656,41,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4453",4657,65,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4454",4658,50,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4455",4659,39,"Female","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[30,50)"
"4456",4660,83,"Male","High School","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"4457",4661,26,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"4458",4662,55,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4459",4663,43,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4460",4664,66,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4461",4665,59,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4462",4666,60,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"4463",4667,72,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4464",4668,68,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4465",4669,50,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4466",4670,52,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"4467",4671,75,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4468",4672,36,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"4469",4673,67,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"4470",4675,35,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"4471",4676,73,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4472",4677,33,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4473",4678,62,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4474",4679,72,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"4475",4680,71,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4476",4681,62,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"4477",4682,48,"Male","Below High School","People's Party",0,0,0,0,0,1,0,0,"[30,50)"
"4478",4683,68,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4479",4684,67,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4480",4685,71,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4481",4686,29,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"4482",4687,50,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4483",4688,60,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4484",4689,62,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"4485",4690,72,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"4486",4691,73,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4487",4692,44,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4488",4693,30,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"4489",4694,71,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"4490",4695,31,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"4491",4696,56,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
